Format Version,1.21,Take Name,zzz20,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 08.59.02.836 PM,Total Frames in Take,10916,Total Exported Frames,10916,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.280054,0.230251,0.382365,-0.278659,0.016880,0.252993,-0.266613,-0.011502,0.217799,-0.264327,0.008102,0.163158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.280055,0.230243,0.382369,-0.278652,0.016873,0.252999,-0.266637,-0.011500,0.217805,-0.264325,0.008101,0.163159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.280054,0.230243,0.382356,-0.278654,0.016874,0.252994,-0.266600,-0.011503,0.217804,-0.264328,0.008097,0.163159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.280061,0.230244,0.382357,-0.278653,0.016875,0.252993,-0.266634,-0.011498,0.217796,-0.264326,0.008096,0.163157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.280063,0.230243,0.382341,-0.278657,0.016875,0.252993,-0.266632,-0.011504,0.217803,-0.264325,0.008101,0.163163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.280058,0.230239,0.382356,-0.278657,0.016874,0.252991,-0.266635,-0.011498,0.217796,-0.264320,0.008100,0.163156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.280056,0.230239,0.382357,-0.278652,0.016870,0.253006,-0.266629,-0.011505,0.217808,-0.264327,0.008100,0.163152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.280055,0.230246,0.382356,-0.278653,0.016873,0.252992,-0.266628,-0.011503,0.217807,-0.264327,0.008102,0.163155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.280057,0.230244,0.382339,-0.278656,0.016872,0.252997,-0.266628,-0.011503,0.217809,-0.264321,0.008100,0.163160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.280055,0.230241,0.382360,-0.278648,0.016869,0.253000,-0.266632,-0.011495,0.217801,-0.264323,0.008103,0.163161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.133333,-0.280057,0.230243,0.382356,-0.278653,0.016878,0.253006,-0.266597,-0.011501,0.217811,-0.264327,0.008101,0.163155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.280052,0.230242,0.382373,-0.278653,0.016877,0.252995,-0.266632,-0.011495,0.217804,-0.264325,0.008103,0.163157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.150000,-0.280060,0.230244,0.382356,-0.278650,0.016873,0.253003,-0.266637,-0.011502,0.217807,-0.264334,0.008105,0.163152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,-0.280055,0.230244,0.382358,-0.278652,0.016879,0.252991,-0.266640,-0.011491,0.217807,-0.264323,0.008103,0.163153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,-0.280058,0.230241,0.382365,-0.278648,0.016874,0.253005,-0.266637,-0.011503,0.217798,-0.264327,0.008098,0.163162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.175000,-0.280053,0.230245,0.382370,-0.278657,0.016873,0.252999,-0.266600,-0.011502,0.217803,-0.264327,0.008102,0.163158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,-0.280061,0.230244,0.382356,-0.278660,0.016879,0.252991,-0.266593,-0.011513,0.217815,-0.264326,0.008098,0.163155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.191667,-0.280061,0.230243,0.382361,-0.278651,0.016874,0.253008,-0.266631,-0.011506,0.217806,-0.264330,0.008102,0.163151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.200000,-0.280057,0.230240,0.382354,-0.278652,0.016871,0.252995,-0.266602,-0.011509,0.217810,-0.264326,0.008096,0.163171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.208333,-0.280059,0.230240,0.382361,-0.278653,0.016871,0.253000,-0.266631,-0.011510,0.217804,-0.264322,0.008097,0.163153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.216667,-0.280058,0.230244,0.382351,-0.278646,0.016869,0.253012,-0.266630,-0.011498,0.217803,-0.264327,0.008094,0.163156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.280053,0.230242,0.382358,-0.278649,0.016868,0.253000,-0.266591,-0.011513,0.217805,-0.264324,0.008099,0.163157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.280056,0.230240,0.382358,-0.278649,0.016874,0.252999,-0.266631,-0.011500,0.217801,-0.264319,0.008098,0.163150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.280050,0.230240,0.382370,-0.278652,0.016873,0.252998,-0.266597,-0.011510,0.217806,-0.264319,0.008099,0.163155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.280046,0.230244,0.382367,-0.278648,0.016874,0.253004,-0.266625,-0.011499,0.217809,-0.264317,0.008097,0.163163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.280056,0.230241,0.382355,-0.278646,0.016873,0.252998,-0.266627,-0.011504,0.217812,-0.264326,0.008100,0.163157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.280047,0.230241,0.382370,-0.278652,0.016869,0.253000,-0.266605,-0.011509,0.217804,-0.264324,0.008098,0.163160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.280046,0.230237,0.382360,-0.278655,0.016876,0.252989,-0.266631,-0.011503,0.217809,-0.264325,0.008098,0.163166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.280047,0.230246,0.382371,-0.278651,0.016882,0.252989,-0.266635,-0.011498,0.217802,-0.264327,0.008101,0.163166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.280054,0.230239,0.382364,-0.278655,0.016873,0.252999,-0.266634,-0.011504,0.217808,-0.264328,0.008095,0.163159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.280050,0.230237,0.382374,-0.278653,0.016882,0.252988,-0.266621,-0.011508,0.217813,-0.264324,0.008100,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.280053,0.230240,0.382371,-0.278645,0.016872,0.253007,-0.266632,-0.011506,0.217807,-0.264328,0.008105,0.163143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.280050,0.230245,0.382367,-0.278658,0.016880,0.252984,-0.266630,-0.011500,0.217810,-0.264322,0.008104,0.163158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.280042,0.230238,0.382369,-0.278651,0.016878,0.252997,-0.266627,-0.011503,0.217815,-0.264327,0.008099,0.163156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.280050,0.230239,0.382375,-0.278647,0.016870,0.253005,-0.266639,-0.011498,0.217804,-0.264326,0.008100,0.163155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.280051,0.230239,0.382363,-0.278650,0.016875,0.252997,-0.266635,-0.011502,0.217794,-0.264328,0.008101,0.163155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.280048,0.230236,0.382361,-0.278648,0.016872,0.253000,-0.266627,-0.011497,0.217801,-0.264324,0.008103,0.163155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.280052,0.230239,0.382364,-0.278652,0.016872,0.252999,-0.266639,-0.011502,0.217799,-0.264330,0.008100,0.163154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.280049,0.230240,0.382361,-0.278655,0.016876,0.252993,-0.266627,-0.011501,0.217808,-0.264321,0.008100,0.163160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.280046,0.230235,0.382365,-0.278651,0.016870,0.253002,-0.266607,-0.011503,0.217787,-0.264320,0.008095,0.163158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.280044,0.230244,0.382369,-0.278654,0.016872,0.252998,-0.266608,-0.011513,0.217807,-0.264329,0.008101,0.163155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.280055,0.230242,0.382361,-0.278660,0.016878,0.252992,-0.266638,-0.011506,0.217800,-0.264328,0.008099,0.163161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.280061,0.230246,0.382357,-0.278660,0.016872,0.252987,-0.266630,-0.011505,0.217806,-0.264325,0.008103,0.163154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.280056,0.230244,0.382362,-0.278659,0.016873,0.252995,-0.266641,-0.011502,0.217795,-0.264334,0.008101,0.163156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.280053,0.230244,0.382375,-0.278654,0.016869,0.252994,-0.266638,-0.011498,0.217800,-0.264327,0.008097,0.163159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.280052,0.230243,0.382373,-0.278654,0.016873,0.253004,-0.266632,-0.011507,0.217811,-0.264324,0.008094,0.163168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
