Format Version,1.21,Take Name,zzz50,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 09.15.27.108 PM,Total Frames in Take,10843,Total Exported Frames,10843,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.279996,0.230713,0.382641,-0.278577,0.017057,0.253138,-0.266775,-0.011189,0.218114,-0.264383,0.008315,0.163048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.279995,0.230715,0.382643,-0.278573,0.017059,0.253142,-0.266777,-0.011183,0.218111,-0.264384,0.008313,0.163048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.279992,0.230706,0.382637,-0.278581,0.017059,0.253135,-0.266774,-0.011190,0.218117,-0.264387,0.008307,0.163045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.279992,0.230710,0.382629,-0.278572,0.017057,0.253137,-0.266770,-0.011186,0.218112,-0.264395,0.008324,0.163025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.279991,0.230708,0.382639,-0.278572,0.017054,0.253143,-0.266772,-0.011183,0.218105,-0.264379,0.008312,0.163043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.279995,0.230708,0.382630,-0.278573,0.017056,0.253141,-0.266773,-0.011184,0.218109,-0.264392,0.008313,0.163037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.279985,0.230706,0.382637,-0.278566,0.017058,0.253143,-0.266777,-0.011182,0.218096,-0.264377,0.008311,0.163048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.279991,0.230706,0.382629,-0.278568,0.017056,0.253143,-0.266771,-0.011192,0.218109,-0.264384,0.008312,0.163038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.279988,0.230711,0.382639,-0.278569,0.017050,0.253143,-0.266769,-0.011190,0.218109,-0.264379,0.008316,0.163046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.279989,0.230707,0.382632,-0.278569,0.017054,0.253140,-0.266774,-0.011185,0.218111,-0.264388,0.008315,0.163039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.133333,-0.279995,0.230716,0.382630,-0.278578,0.017061,0.253135,-0.266767,-0.011200,0.218119,-0.264385,0.008318,0.163044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.279999,0.230710,0.382636,-0.278574,0.017056,0.253142,-0.266777,-0.011189,0.218108,-0.264379,0.008308,0.163052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.150000,-0.279995,0.230712,0.382635,-0.278575,0.017055,0.253137,-0.266775,-0.011186,0.218112,-0.264384,0.008313,0.163047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,-0.279998,0.230709,0.382632,-0.278577,0.017052,0.253144,-0.266780,-0.011189,0.218116,-0.264393,0.008315,0.163040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,-0.279995,0.230712,0.382629,-0.278571,0.017060,0.253136,-0.266767,-0.011190,0.218122,-0.264391,0.008313,0.163038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.175000,-0.279988,0.230709,0.382631,-0.278576,0.017049,0.253150,-0.266771,-0.011190,0.218123,-0.264380,0.008313,0.163044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,-0.279996,0.230711,0.382630,-0.278568,0.017053,0.253140,-0.266770,-0.011191,0.218112,-0.264384,0.008308,0.163049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.191667,-0.279992,0.230708,0.382634,-0.278566,0.017059,0.253137,-0.266768,-0.011191,0.218116,-0.264383,0.008315,0.163041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.200000,-0.279991,0.230705,0.382634,-0.278573,0.017052,0.253136,-0.266774,-0.011185,0.218108,-0.264393,0.008319,0.163030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.208333,-0.279992,0.230707,0.382634,-0.278574,0.017055,0.253142,-0.266775,-0.011185,0.218113,-0.264382,0.008313,0.163041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.216667,-0.279991,0.230709,0.382638,-0.278572,0.017055,0.253138,-0.266775,-0.011191,0.218109,-0.264378,0.008310,0.163047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.279993,0.230705,0.382631,-0.278571,0.017056,0.253141,-0.266771,-0.011187,0.218115,-0.264388,0.008314,0.163044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.279988,0.230705,0.382636,-0.278575,0.017050,0.253141,-0.266772,-0.011186,0.218104,-0.264383,0.008317,0.163033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.279987,0.230710,0.382632,-0.278571,0.017056,0.253142,-0.266775,-0.011185,0.218110,-0.264381,0.008319,0.163039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.279994,0.230709,0.382632,-0.278577,0.017054,0.253137,-0.266776,-0.011192,0.218112,-0.264385,0.008313,0.163040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.279993,0.230708,0.382631,-0.278571,0.017058,0.253142,-0.266773,-0.011190,0.218108,-0.264374,0.008309,0.163046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.279994,0.230708,0.382629,-0.278577,0.017054,0.253134,-0.266776,-0.011188,0.218112,-0.264389,0.008312,0.163046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.279995,0.230711,0.382625,-0.278575,0.017053,0.253134,-0.266781,-0.011188,0.218108,-0.264376,0.008307,0.163050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.279998,0.230713,0.382632,-0.278579,0.017055,0.253138,-0.266769,-0.011193,0.218114,-0.264389,0.008314,0.163040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.279992,0.230711,0.382633,-0.278570,0.017049,0.253150,-0.266777,-0.011185,0.218117,-0.264389,0.008312,0.163042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.279991,0.230707,0.382638,-0.278570,0.017056,0.253139,-0.266777,-0.011190,0.218112,-0.264387,0.008312,0.163042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.279991,0.230711,0.382630,-0.278569,0.017055,0.253138,-0.266773,-0.011187,0.218111,-0.264379,0.008307,0.163049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.279992,0.230707,0.382631,-0.278574,0.017054,0.253142,-0.266772,-0.011189,0.218112,-0.264387,0.008313,0.163044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.279992,0.230704,0.382630,-0.278572,0.017056,0.253143,-0.266774,-0.011186,0.218110,-0.264379,0.008313,0.163049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.279994,0.230706,0.382641,-0.278573,0.017055,0.253142,-0.266775,-0.011188,0.218112,-0.264386,0.008309,0.163038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.279990,0.230711,0.382635,-0.278570,0.017056,0.253136,-0.266775,-0.011186,0.218106,-0.264383,0.008308,0.163048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.279993,0.230707,0.382629,-0.278576,0.017057,0.253138,-0.266771,-0.011188,0.218118,-0.264388,0.008308,0.163044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.279992,0.230709,0.382633,-0.278570,0.017055,0.253141,-0.266772,-0.011186,0.218110,-0.264387,0.008309,0.163042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.279999,0.230713,0.382628,-0.278577,0.017061,0.253138,-0.266776,-0.011189,0.218112,-0.264391,0.008315,0.163039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.279993,0.230711,0.382632,-0.278580,0.017058,0.253136,-0.266777,-0.011182,0.218103,-0.264381,0.008310,0.163042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.279995,0.230711,0.382638,-0.278574,0.017053,0.253142,-0.266777,-0.011192,0.218115,-0.264383,0.008306,0.163043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.279988,0.230704,0.382640,-0.278572,0.017052,0.253145,-0.266772,-0.011193,0.218120,-0.264382,0.008313,0.163041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.279994,0.230711,0.382631,-0.278573,0.017057,0.253138,-0.266773,-0.011193,0.218122,-0.264386,0.008312,0.163042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.279999,0.230711,0.382627,-0.278585,0.017056,0.253135,-0.266786,-0.011185,0.218104,-0.264388,0.008316,0.163043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.279990,0.230711,0.382629,-0.278569,0.017060,0.253134,-0.266778,-0.011182,0.218107,-0.264391,0.008319,0.163034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.279994,0.230709,0.382631,-0.278577,0.017060,0.253134,-0.266779,-0.011184,0.218110,-0.264385,0.008313,0.163041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,-0.279988,0.230704,0.382635,-0.278576,0.017057,0.253141,-0.266775,-0.011181,0.218102,-0.264387,0.008311,0.163033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,-0.279987,0.230711,0.382631,-0.278572,0.017057,0.253139,-0.266781,-0.011182,0.218108,-0.264385,0.008317,0.163036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-0.279990,0.230711,0.382639,-0.278571,0.017053,0.253144,-0.266774,-0.011185,0.218109,-0.264387,0.008306,0.163046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,-0.279987,0.230709,0.382627,-0.278573,0.017050,0.253140,-0.266782,-0.011187,0.218099,-0.264389,0.008317,0.163030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,-0.279991,0.230710,0.382622,-0.278574,0.017056,0.253137,-0.266781,-0.011184,0.218103,-0.264382,0.008311,0.163051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,-0.279995,0.230709,0.382634,-0.278579,0.017055,0.253127,-0.266776,-0.011186,0.218112,-0.264389,0.008311,0.163035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,-0.279990,0.230708,0.382631,-0.278575,0.017048,0.253141,-0.266775,-0.011185,0.218106,-0.264385,0.008312,0.163040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,-0.279994,0.230708,0.382629,-0.278575,0.017055,0.253134,-0.266779,-0.011191,0.218110,-0.264385,0.008312,0.163042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
